ind_url
https://www.mycareersfuture.sg/job/erp-business-analyst-synergix-technologies-8e97b09c5708273c5771c094a6910536
https://www.mycareersfuture.sg/job/data-analyst-shipsfocus-intelligence-0763638ad2d04cb1da0ad7731ff72b0f
https://www.mycareersfuture.sg/job/analyst-operations-intelligence-data-science-specialist-cbgo-to--dbs-bank-887a081adcff5060e386328f6b61b74e
https://www.mycareersfuture.sg/job/executive-sky-premium-international-cc0d50d8a4b022d32d053bc37e929e20
https://www.mycareersfuture.sg/job/data-analyst-capgemini-singapore-b97617276ff1f5803ab77c823856ded5
https://www.mycareersfuture.sg/job/data-analyst-powerbi-6-months-business-edge-personnel-services-b860b8f866066f6fbe700a411d733def
https://www.mycareersfuture.sg/job/senior-analyst-data-architect-scoot-tigerair-e6e1e2321c44982ff495a3ebc35084d6
https://www.mycareersfuture.sg/job/vp-avp-wealth-mgmt-technical-business-analyst-grp-consumer-banking-big-data-analytics-dbs-bank-8e29f6fd2978c31394cddbb403683fa7
https://www.mycareersfuture.sg/job/data-engineer-information-technology-group-ministry-social-family-development-d66d8375a165d9e8e2d0bd17215564d4
https://www.mycareersfuture.sg/job/senior-data-analyst-streetsine-singapore-3baa45f938b74a6660a619998e4a9852
https://www.mycareersfuture.sg/job/mid-level-data-analyst-traveloka-services-0b8be8fb990807c9e3e2f035cd12504a
https://www.mycareersfuture.sg/job/platform-engineer-gumi-asia-54f313f4b63eb6c0fcb838a51cd8b318
https://www.mycareersfuture.sg/job/data-analytics-lead-traveloka-services-8712611c3fb3ab76d7cadf931f3983fa
https://www.mycareersfuture.sg/job/senior-data-analyst-propertyguru-707f35425322b89a7451c4f0316250d4
https://www.mycareersfuture.sg/job/data-analyst-innospire-3822430bb55a90fd6345eac06f1a2ca5
https://www.mycareersfuture.sg/job/data-engineer-2fab625fb13fe16207621f894b9ebdb9
https://www.mycareersfuture.sg/job/crm-data-analyst-aspire-global-network-72550b8ea34bcc4bb37f4efba636afd6
https://www.mycareersfuture.sg/job/crm-data-analyst-aspire-global-network-dccc8a3b7b4f2f1946c7e0d24ea01269
https://www.mycareersfuture.sg/job/data-analyst-zeemart-6f5145574df545ba95cfdf87288652ab
https://www.mycareersfuture.sg/job/technical-data-analyst-eclerx-7cc809458abebca3475715b2f588438f
https://www.mycareersfuture.sg/job/data-analyst-emerio-globesoft-e0e7e3098911377e04e4dfc531402529
https://www.mycareersfuture.sg/job/industrial-data-analyst-ic-pro-og-technologies-54f97212692a7eb2121719d4cf958a5e
https://www.mycareersfuture.sg/job/data-management-analyst-operations-unilite-recruitment-services-565d5ed6978c091752d10f8391774e28
https://www.mycareersfuture.sg/job/analyst-ops-policy-planning-department-1-year-contract-ministry-manpower-c3a11efc505386e10c26a6985bf7e72a
https://www.mycareersfuture.sg/job/data-scientist-merck-282468cd9f95fb3a2711b22f64ac37a4
https://www.mycareersfuture.sg/job/supply-chain-planning-anaylst-konica-minolta-business-solutions-asia-893c163f3c5cec8bf6224390b8c06ac4
https://www.mycareersfuture.sg/job/business-analyst-ntuc-enterprise-co-operative-020e2a9bb2f95f34a656214bc96b2c9a
https://www.mycareersfuture.sg/job/analyst-static-data-maintenance-specialist-sg-wealth-mgmt-ops-to-dbs-bank-e2c1bdf1719ef395999aca946c43f94b
https://www.mycareersfuture.sg/job/senior-associate-data-analytics-advisory-ernst-young-advisory-e69441151b61f82e1365e2cbeac67a39
https://www.mycareersfuture.sg/job/data-analyst-69b5c709d9a8e822305ea222a2611bdc
https://www.mycareersfuture.sg/job/data-analyst-99-2c1cd1db7ee7ac80264d94b0dc01481b
https://www.mycareersfuture.sg/job/senior-data-analyst-99-4dcdad3423c05d06ef994cf250433207
https://www.mycareersfuture.sg/job/data-analyst-groupm-singapore-61629b0379a6c7f101c7869394a4c2de
https://www.mycareersfuture.sg/job/senior-business-data-analyst-standard-chartered-bank-7e035c966e08bfef85b61180e180e04b
https://www.mycareersfuture.sg/job/business-analyst-bluechip-platforms-asia-a41aba0635c055b13585edbfd9c70a98
